timestamp,response_time,cpu_usage,memory_usage,request_count,error_rate
2025-08-15 03:47:42.280646,210.1207721513418,57.51759170747967,62.777988066164504,999,0.07464966072079747
2025-08-15 03:52:42.280646,237.32524661590148,80.79689225410075,85.02904739755516,949,0.008739973245720267
2025-08-15 03:57:42.280646,180.86874199321136,53.587676434553195,62.62447690212151,1015,0.003810835182291728
2025-08-15 04:02:42.280646,184.5645400460924,51.46643692200276,86.4974715287431,1011,0.01900226410401715
2025-08-15 04:07:42.280646,196.62807783322077,78.44061807322544,77.57091781511166,976,0.009811411747333666
2025-08-15 04:12:42.280646,256.59223087323966,83.7265786092184,51.95610993298009,1019,0.014138135611077808
2025-08-15 04:17:42.280646,240.43239976356202,57.083610619118495,67.69733567061529,1000,0.02396092730730523
2025-08-15 04:22:42.280646,254.7272826714634,42.1707980899771,71.87916329094669,996,0.03803945618280701
2025-08-15 04:27:42.280646,217.14774427130214,67.11110726655002,61.08607532936382,1048,0.03685096252075882
2025-08-15 04:32:42.280646,215.48468031212366,70.21739738826561,84.15761020422599,1013,0.0005077251854515833
2025-08-15 04:37:42.280646,241.03738276918563,60.20408087390458,86.04594509515583,952,0.014673388219649783
2025-08-15 04:42:42.280646,245.115918735788,98.48184783614732,59.342393114729475,1046,0.025755285125323064
2025-08-15 04:47:42.280646,137.05849880874683,73.7810009174139,75.73995208353689,993,0.016649442914007488
2025-08-15 04:52:42.280646,232.7301616232814,40.53796188424471,70.69017170970916,1016,0.023366689439997566
2025-08-15 04:57:42.280646,301.7334881105959,59.480072108886326,81.06905825096406,991,0.0016998047015546714
2025-08-15 05:02:42.280646,166.468842635984,69.51457379354817,79.09007927740895,946,0.005989304781674844
2025-08-15 05:07:42.280646,142.68641440910798,50.36667736776,70.78695782659523,1024,0.019997517310022153
2025-08-15 05:12:42.280646,186.6683196949806,25.803661290171604,74.72968250298472,1020,0.0014311840625540315
2025-08-15 05:17:42.280646,146.5643730872356,69.03109207620022,59.58326012207149,1040,0.016811233924317916
2025-08-15 05:22:42.280646,200.1111899841911,72.20196852270277,69.68958461588548,961,0.05159337756768676
2025-08-15 05:27:42.280646,145.72968138785794,64.70652344422061,80.17857750533632,1017,0.015452196814660311
2025-08-15 05:32:42.280646,139.35036198369886,44.27534382482315,64.98077425205453,1048,0.0019531228286487443
2025-08-15 05:37:42.280646,224.02676314957142,38.596560450344995,78.27043148436938,1023,0.02549685130730458
2025-08-15 05:42:42.280646,225.6724187460702,66.68963871417364,76.15207714401056,1004,0.014669901674513852
2025-08-15 05:47:42.280646,184.38331251988626,37.34054936049124,72.32006696533698,1016,0.0020662691123249153
2025-08-15 05:52:42.280646,203.4675097979289,55.207152818142845,76.04878161786893,1010,0.0017872033693268595
2025-08-15 05:57:42.280646,156.62172311876316,58.145171561569036,54.715325119932565,1073,0.011279299442148475
2025-08-15 06:02:42.280646,127.95934433204667,16.585138382701935,66.91267937050375,983,0.03288005916837987
2025-08-15 06:07:42.280646,204.53757560539944,62.811899124723794,63.762304133409835,1023,0.0001839318047349772
2025-08-15 06:12:42.280646,250.7045810883037,58.37236947110249,69.19280348736679,1080,0.013609565474962493
2025-08-15 06:17:42.280646,188.35764671044038,58.117644927730296,57.299039818368904,955,0.011405379346376577
2025-08-15 06:22:42.280646,218.1503489479763,72.44236874390121,68.54977108163301,992,0.03227385838253816
2025-08-15 06:27:42.280646,229.7454827685594,40.5729096190589,73.65256283170555,1078,0.006949251571056662
2025-08-15 06:32:42.280646,228.35508508646407,45.805312473288446,90.37104256227106,1035,0.0010122398375823547
2025-08-15 06:37:42.280646,185.86519791331725,31.529791879248343,63.765295264212135,1022,0.00015478127262197452
2025-08-15 06:42:42.280646,176.83114061730387,75.35152981760562,62.11304129936574,1040,0.03526571252524554
2025-08-15 06:47:42.280646,228.18548862154753,74.4322405608349,71.0422079954915,995,0.041255016372209956
2025-08-15 06:52:42.280646,237.2177038091028,79.77475608729617,77.21584405793618,1022,0.02300168261016298
2025-08-15 06:57:42.280646,172.66718142909647,65.28852614622451,82.00304712597892,976,0.030172204952797755
2025-08-15 07:02:42.280646,191.52861382474546,69.97390424089001,70.04307130046543,1076,0.0004706584270864456
2025-08-15 07:07:42.280646,252.72183868699392,54.58858885568342,97.20107902184792,937,0.020590576899905667
2025-08-15 07:12:42.280646,192.8826923670577,57.65284563351986,75.44409810927877,988,0.04200642460109871
2025-08-15 07:17:42.280646,162.57256676432814,68.15536448443044,67.8722308618056,987,0.02508345889994044
2025-08-15 07:22:42.280646,156.36495176909474,70.23215810398248,71.9221973587519,986,0.023218696398033336
2025-08-15 07:27:42.280646,263.1393260920565,46.43208364036286,74.45773680901736,982,0.025203095768261817
2025-08-15 07:32:42.280646,244.87768741561496,66.66923152061004,58.517379595685554,1032,0.016156905703741887
2025-08-15 07:37:42.280646,259.4288245914881,70.73528297445169,79.5397220474387,1011,0.014291204732842455
2025-08-15 07:42:42.280646,95.90863013790549,26.561822501112665,84.03085178667376,968,0.026422608617071203
2025-08-15 07:47:42.280646,232.42110895573137,83.59312693884459,80.17594671954205,984,0.02852399249822936
2025-08-15 07:52:42.280646,254.67964278990632,73.51310873533846,82.68640268922887,981,0.00957944443536103
2025-08-15 07:57:42.280646,166.23747576435312,47.71893485350806,73.56974770222925,1030,0.04691063367031349
2025-08-15 08:02:42.280646,242.54459793437488,60.66104883699972,59.38955359907331,1012,0.010108353576943192
2025-08-15 08:07:42.280646,194.0680186381023,74.35922886087957,78.54883504954194,984,0.0014253358569272928
2025-08-15 08:12:42.280646,264.29066291788956,63.96618696220609,58.89415362089078,968,0.012739753005881066
2025-08-15 08:17:42.280646,200.58171855221087,40.85251858602232,70.82228719113458,968,0.042405033784180736
2025-08-15 08:22:42.280646,209.6248380330714,23.240158224803793,63.00809689031394,1038,0.038664103150238945
2025-08-15 08:27:42.280646,208.1322529555964,55.923448148040606,57.99869460711488,991,0.026530911009021087
2025-08-15 08:32:42.280646,172.27718724735973,22.747777997990156,71.35758991707638,1022,0.03561088584570093
2025-08-15 08:37:42.280646,182.8701172296992,50.52983084206239,62.09875609419835,978,0.03231110421069957
2025-08-15 08:42:42.280646,176.56916291425836,73.68229496767067,86.88652353567562,1014,0.00024718430885122553
2025-08-15 08:47:42.280646,214.64977431868584,71.21090172745122,47.40092600385482,963,0.024873169695951644
2025-08-15 08:52:42.280646,166.69791292205787,45.97338022881774,70.32472499215771,958,0.008432229770135214
2025-08-15 08:57:42.280646,160.62554462667782,63.6173621204506,60.397501080153624,1038,0.0074922151996236475
2025-08-15 09:02:42.280646,138.45192132752248,61.03868111676409,58.961275614025986,977,0.013259182595076753
2025-08-15 09:07:42.280646,168.663132200013,54.460011820661414,73.73955060922846,1032,0.001605618269593605
2025-08-15 09:12:42.280646,164.22111699604886,74.77472243585562,63.349566816542534,956,0.01484405656353107
2025-08-15 09:17:42.280646,129.5955034713128,53.15448954853587,63.727040129852014,972,0.0031641513763079623
2025-08-15 09:22:42.280646,225.76290093860237,59.257487782730635,75.02235723456411,955,0.004236541692604952
2025-08-15 09:27:42.280646,167.01798640005347,74.02871709863379,59.74757707141168,957,0.0005897481904581377
2025-08-15 09:32:42.280646,177.02362709603622,40.97366929555734,73.83194208375079,985,0.002960306109628916
2025-08-15 09:37:42.280646,214.08131328616352,60.600754240390444,66.68907147398353,951,0.03250121579206767
2025-08-15 09:42:42.280646,221.5035021140179,84.22424460007048,59.363389820794794,1002,0.008707113277459806
2025-08-15 09:47:42.280646,230.74579563217654,63.55579147531503,45.93876394824968,1003,0.012414280546749992
2025-08-15 09:52:42.280646,200.73978935059222,39.70093662998019,76.27533225567444,1016,0.013885074078246615
2025-08-15 09:57:42.280646,127.13419622596118,82.27693769014859,70.10838603724358,1038,0.002005852037525422
2025-08-15 10:02:42.280646,182.61777022289107,56.71791902074492,77.56389983637085,953,0.03338293132588894
2025-08-15 10:07:42.280646,310.7379514392437,25.817554436365235,78.99424693287791,972,0.003683553408612549
2025-08-15 10:12:42.280646,152.9234382074887,60.286859694973366,61.79936623913296,1023,0.009060523388849504
2025-08-15 10:17:42.280646,165.69528399389986,77.56516314503526,73.13404556303722,977,0.005375564127004657
2025-08-15 10:22:42.280646,210.01603969027335,67.19509712631668,75.7733139681496,972,0.006189566926229672
2025-08-15 10:27:42.280646,308.79957513523993,66.68740244060245,63.8320827858057,952,0.0017050376237093849
2025-08-15 10:32:42.280646,229.48929796557778,71.09073564455596,81.02739639152189,988,0.006132725247354904
2025-08-15 10:37:42.280646,117.82911565459557,67.88146673676502,91.50666802852021,978,0.007969969768817139
2025-08-15 10:42:42.280646,275.01983924957085,52.30853988274838,87.41730782132669,962,0.0036702729268667388
2025-08-15 10:47:42.280646,177.42014706116706,56.92869374398813,66.9856898678863,999,0.07619259536515371
2025-08-15 10:52:42.280646,216.01854445189514,61.59131941440765,68.41517006687174,982,0.011548598033098571
2025-08-15 10:57:42.280646,203.80140014410895,31.285537065904595,76.19928304033311,1005,0.02103269691872137
2025-08-15 11:02:42.280646,186.3450136217341,50.81489034157122,67.53737314262882,986,0.005349892981968265
2025-08-15 11:07:42.280646,263.1677711029166,56.23648258046314,51.291953407935665,1008,0.011785178840571542
2025-08-15 11:12:42.280646,196.4760841229538,37.07718364415453,68.0037684318833,1003,0.016327829455852278
2025-08-15 11:17:42.280646,186.15551023454688,63.34737747444388,67.86383827089539,952,0.020606461818928126
2025-08-15 11:22:42.280646,149.36410056204136,46.37737945187566,67.13816517594937,989,0.007218353726704559
2025-08-15 11:27:42.280646,144.44423119883032,89.63367611858375,44.5273423727445,944,0.024405869306028692
2025-08-15 11:32:42.280646,202.4168129942614,40.29002040419484,53.73032371364776,1002,0.06573968455514975
2025-08-15 11:37:42.280646,219.45389894255692,47.63666166872862,68.94848708157069,1034,0.02757316324918332
2025-08-15 11:42:42.280646,274.7325054024031,64.1923919185279,76.92960612590424,978,0.000681831294881272
2025-08-15 11:47:42.280646,189.76844423428548,67.9787032268202,65.67949872377648,1007,0.017571154217793445
2025-08-15 11:52:42.280646,217.04230451703688,46.888602472037036,70.23491361281715,987,0.021526880951986564
2025-08-15 11:57:42.280646,111.24358297889557,81.58026736118144,67.0872275378111,1031,0.01652293804397473
2025-08-15 12:02:42.280646,150.18578684139936,47.33426029395439,86.62557799464547,1041,0.018975058133601536
2025-08-15 12:07:42.280646,319.9728607035702,58.40385272503466,67.70665222830337,1008,0.028105267938116154
2025-08-15 12:12:42.280646,167.03270987691187,58.66436193140445,80.91463540090685,1014,0.003417692641058999
2025-08-15 12:17:42.280646,193.2210246695548,69.0747044659728,48.70155536154815,1029,0.004299803489293617
2025-08-15 12:22:42.280646,182.09782310544196,56.723529268556504,82.54548325328116,1032,0.008326658961071627
2025-08-15 12:27:42.280646,197.49729679457218,51.08759499811586,73.5730905508128,954,0.008996942786371675
2025-08-15 12:32:42.280646,246.28111883075576,61.86308134981733,68.72660324434328,981,0.0030120242429019723
2025-08-15 12:37:42.280646,155.4450281996741,68.90046496480043,68.7362800426702,942,0.007113025074977693
2025-08-15 12:42:42.280646,249.79422245734116,77.97104540079641,80.65382684875595,965,0.001580810701371559
2025-08-15 12:47:42.280646,309.560414389942,35.63029700863436,57.6042734969685,994,0.0010011489645493075
2025-08-15 12:52:42.280646,202.323430621732,58.66751717812584,74.0863681815649,1036,0.021133405664598676
2025-08-15 12:57:42.280646,119.1968253019019,43.69684226079907,71.64899784175617,1023,0.012130398891746472
2025-08-15 13:02:42.280646,125.51406780301335,45.658713781217195,53.72822920007189,996,0.003827065993029744
2025-08-15 13:07:42.280646,203.81959088228118,86.35474611691166,64.06098009886433,1027,0.016398677201378633
2025-08-15 13:12:42.280646,232.64711691385244,77.21087531022222,67.99698546084976,993,0.010856069654731331
2025-08-15 13:17:42.280646,97.89254133186422,51.95059096974251,57.57151588050793,977,0.029507819734602952
2025-08-15 13:22:42.280646,143.36372718331648,72.42325276270192,62.31318263949976,929,0.012324189363529928
2025-08-15 13:27:42.280646,136.90838794628812,66.59117743502881,49.90160801407606,1035,0.0225865565343886
2025-08-15 13:32:42.280646,171.62768656928787,76.91651609808048,58.8206716682264,1016,0.010600284869829652
2025-08-15 13:37:42.280646,210.00587069655882,62.58989520437845,92.31655910640389,948,0.02762841524641551
2025-08-15 13:42:42.280646,220.09287167776282,39.58323014894283,72.74125755561096,975,0.00043609202882781585
2025-08-15 13:47:42.280646,195.82545927626535,44.2438392307828,69.47258087608004,1024,0.018518637730365398
2025-08-15 13:52:42.280646,146.3182656021678,85.95863298160725,76.9477982837993,1007,0.03702248594596305
2025-08-15 13:57:42.280646,201.9475071567248,44.006217202802056,72.78466644184226,1017,0.004196092949330135
2025-08-15 14:02:42.280646,296.04497510012214,66.6243264930472,67.22566136997382,998,0.005076795133203547
2025-08-15 14:07:42.280646,140.48031350587502,58.03910679522748,80.81905417462282,995,0.002201662142888531
2025-08-15 14:12:42.280646,207.35610355891237,52.38327690311179,67.91237643097287,1006,0.03135995109643282
2025-08-15 14:17:42.280646,180.05748172573243,66.59322524879678,66.93949143464779,1023,0.00568302465167406
2025-08-15 14:22:42.280646,241.59539307865953,28.66326475291097,72.78338310563703,1018,0.009715242203740674
2025-08-15 14:27:42.280646,152.9782203065976,58.41809030203332,57.1799398020778,974,0.0001841731456238572
2025-08-15 14:32:42.280646,242.84376768939498,57.51008375209993,77.66800154209986,1048,0.006005175003246528
2025-08-15 14:37:42.280646,177.90308390527238,33.30123490019946,69.88903150757942,985,0.022131928949615777
2025-08-15 14:42:42.280646,91.06429604091457,63.928923239195406,58.66179360868578,978,0.023904630272362493
2025-08-15 14:47:42.280646,218.9870068531259,41.48696984028504,66.83897333628853,1021,0.018267245350699426
2025-08-15 14:52:42.280646,331.1981614947822,51.384690225799076,87.66448606048489,970,0.008145278683969836
2025-08-15 14:57:42.280646,144.19130828942903,50.91380873268992,60.4710508033883,971,0.020140207693901326
2025-08-15 15:02:42.280646,153.9520329323431,42.2045253013007,62.971843842664896,977,0.006154435710171145
2025-08-15 15:07:42.280646,169.8249660195042,41.903745254877485,85.49282821056428,1001,0.0070776756817442785
2025-08-15 15:12:42.280646,153.7344746605653,87.63666206388325,67.55611922783434,997,0.03484784378893593
2025-08-15 15:17:42.280646,257.6982777380103,66.5665906767691,77.29490709427306,974,0.02946691076212634
2025-08-15 15:22:42.280646,202.35960656289487,29.981155915880397,71.68938888097748,998,0.005311801138507723
2025-08-15 15:27:42.280646,178.65764296651133,55.762509697745784,88.15606903027137,1007,0.05046485789471877
2025-08-15 15:32:42.280646,194.80720567539544,91.46058569757163,81.98212916531159,985,0.0018795469791816097
2025-08-15 15:37:42.280646,231.9668864406426,50.97742841495355,71.69050729917367,1016,0.042071623666348396
2025-08-15 15:42:42.280646,84.39143901274879,68.35982628598369,61.334600345376025,976,0.07570761759446343
2025-08-15 15:47:42.280646,142.11083780581134,78.34277286873862,51.5334773114694,1008,0.031737147475785654
2025-08-15 15:52:42.280646,186.3393018949795,78.71148737406978,69.03524400325877,913,0.055893214365066786
2025-08-15 15:57:42.280646,233.15406786653787,69.28497001878365,61.72017750671479,1007,0.015450175350459007
2025-08-15 16:02:42.280646,191.47829399719038,57.292015020630004,47.524233818217674,1020,0.0008839951751383463
2025-08-15 16:07:42.280646,135.8708009375174,78.38223725473911,85.84140282246123,996,0.019122266090815673
2025-08-15 16:12:42.280646,183.9623776253654,78.90704718428692,55.85273994328827,941,0.044773007257297416
2025-08-15 16:17:42.280646,265.4999593379674,78.82126504002056,69.72820207493287,993,0.007961580898737976
2025-08-15 16:22:42.280646,165.53515526946381,55.04207650210817,76.57566492703879,1002,0.004952954614406604
2025-08-15 16:27:42.280646,132.259605276051,52.87500764785577,72.9752212734245,1034,0.07033430737684215
2025-08-15 16:32:42.280646,115.77871432616527,52.33154670837988,69.62844651877082,978,0.04697075034594078
2025-08-15 16:37:42.280646,227.78159075833568,58.26526355975848,69.11967258635318,1078,0.013320529998713472
2025-08-15 16:42:42.280646,139.85155736383155,46.4172290994581,49.3721283822166,997,0.0028527822867331167
2025-08-15 16:47:42.280646,205.19664946972446,23.61708274434674,66.62960936303998,1055,0.0008822179293025341
2025-08-15 16:52:42.280646,181.30731775231143,61.03762480489977,69.25157565282423,996,0.10325561001629777
2025-08-15 16:57:42.280646,235.0003393807068,107.22391853437996,85.62338514350358,985,0.003705532244169579
2025-08-15 17:02:42.280646,221.9633473936456,55.17146574092825,69.59134619702127,963,0.025218418881916147
2025-08-15 17:07:42.280646,185.3104881856004,83.24763104910627,71.01680139990823,997,0.004668462345624467
2025-08-15 17:12:42.280646,267.7829223921158,72.31401305923568,75.32475375361132,971,0.07977141539691973
2025-08-15 17:17:42.280646,160.93545284132597,49.490344197920884,69.17876159039828,981,0.002987008219028067
2025-08-15 17:22:42.280646,171.464836315607,33.07893305477697,82.91490605090667,1008,0.026104048366791636
2025-08-15 17:27:42.280646,188.71489235284494,87.79510515742649,79.53656416263702,973,0.038990824936825326
2025-08-15 17:32:42.280646,156.12906790869937,54.889357766305665,85.87658309657363,998,0.0038422882002298714
2025-08-15 17:37:42.280646,127.85713889364393,91.56733859007926,80.77876270902371,1015,0.004744301329553482
2025-08-15 17:42:42.280646,236.75301911694618,72.0984426738186,69.95020114116285,995,0.03311841426478127
2025-08-15 17:47:42.280646,209.52656064725335,58.525117428278946,44.71929417083405,1031,0.009793879929420485
2025-08-15 17:52:42.280646,191.1207226880151,36.406993026757604,63.82822769961044,995,0.012861516787929256
2025-08-15 17:57:42.280646,186.37371564080445,50.46959965771521,95.99347051776743,999,0.025178418825679044
2025-08-15 18:02:42.280646,152.51470944425276,48.34618107448015,71.87941583715562,1006,0.000556926240317166
2025-08-15 18:07:42.280646,167.842871642722,58.580203646284225,64.66274336364111,1006,0.02224399812425038
2025-08-15 18:12:42.280646,182.9910088133129,43.8015239943268,73.70959037013125,968,0.00803837331699259
2025-08-15 18:17:42.280646,211.2986431801969,63.25795160553317,58.44038305170731,984,0.006662283697500162
2025-08-15 18:22:42.280646,224.67222316334778,78.99181001139783,67.8183298857959,999,0.006536588997694983
2025-08-15 18:27:42.280646,256.97516365372223,45.06360705279247,64.84077873826281,955,0.007602174829913816
2025-08-15 18:32:42.280646,197.45540221539665,59.93108990322002,59.969874397811964,1005,0.10697340163761414
2025-08-15 18:37:42.280646,182.10842819313189,68.80869174757157,66.03708059201391,994,0.0030004394597519363
2025-08-15 18:42:42.280646,200.31462679931883,55.298382672211865,78.5509639275502,992,0.002476138112410362
2025-08-15 18:47:42.280646,132.56472331868076,49.156463074977395,70.48139383180134,982,0.0005197428915284634
2025-08-15 18:52:42.280646,277.8869124143899,25.866343380985022,91.84135324314761,1022,0.006075766934289274
2025-08-15 18:57:42.280646,132.5089580427878,60.46412560128433,54.20657865164809,1025,0.042048097289825295
2025-08-15 19:02:42.280646,177.18011802040414,23.843020342448575,74.63025187745744,1028,0.0061379327561999555
2025-08-15 19:07:42.280646,172.77447953423805,45.54078457218569,76.35729781698605,1023,0.010403328887147194
2025-08-15 19:12:42.280646,216.6033933698045,44.38052231297498,80.66937709426007,1047,0.0819911363061997
2025-08-15 19:17:42.280646,146.7014772395904,62.221355443562,65.25546413476123,1039,0.019994187205365166
2025-08-15 19:22:42.280646,188.5379737633473,72.5839451086195,73.51739561994154,1017,0.002832565710882199
2025-08-15 19:27:42.280646,175.92664099209247,76.39297889394605,72.7496571614773,1036,0.03486737363698979
2025-08-15 19:32:42.280646,200.58341518764595,39.97067180886032,67.794606528817,1059,0.013471316931726094
2025-08-15 19:37:42.280646,317.714460166902,77.12350601918877,71.36765639901066,993,0.0026924037054981836
2025-08-15 19:42:42.280646,244.8201759707954,77.94866865265348,78.10037758549024,998,0.021902061173842316
2025-08-15 19:47:42.280646,216.9283144419635,49.33561588764698,81.88797743855847,1029,0.0002493000019766896
2025-08-15 19:52:42.280646,252.22356422602473,74.42130784884452,63.98507411521595,981,0.00108155010298389
2025-08-15 19:57:42.280646,279.76925802608486,51.17369290814242,66.73140641254687,1027,0.0055157655506282285
2025-08-15 20:02:42.280646,269.2272556891845,59.76806068871164,67.71328295579171,1028,0.0064328520876286216
2025-08-15 20:07:42.280646,276.51012579227984,26.272578567388642,70.84027926181999,983,0.024110979453287613
2025-08-15 20:12:42.280646,205.88910564859958,50.45569349333185,78.24449025174154,965,0.0009197161217607598
2025-08-15 20:17:42.280646,161.9343930305539,36.468276090605116,76.33137708403915,984,0.015159319925780663
2025-08-15 20:22:42.280646,257.47289329674027,72.72679905198996,81.71809944767735,1057,0.013541245349349121
2025-08-15 20:27:42.280646,190.71112248207223,56.50433542667115,67.5982578299284,981,0.013888075152598298
2025-08-15 20:32:42.280646,206.2700492345192,58.65602436037591,68.04816853731998,952,0.0197441240128157
2025-08-15 20:37:42.280646,194.3019291595403,46.19424338698694,71.50731371502405,955,0.019708917112577166
2025-08-15 20:42:42.280646,129.70651943880986,70.49223215581125,86.97061884758955,1054,0.012043332540359221
2025-08-15 20:47:42.280646,94.09980454837135,52.12198025203274,59.08659808516597,1007,0.0001368262856522556
2025-08-15 20:52:42.280646,150.71954428811642,53.580384001310314,74.65697401062961,979,0.0017613440142128312
2025-08-15 20:57:42.280646,213.2936687627035,66.18810287990787,72.17177913831915,964,0.02661047463883163
2025-08-15 21:02:42.280646,225.40575796199622,61.851451688642975,69.9292538846141,969,0.01444976555184428
2025-08-15 21:07:42.280646,198.16514417669754,96.4648932755774,72.39379055307604,1015,0.04596634138178516
2025-08-15 21:12:42.280646,144.24749251342143,48.07341629482036,84.81755735165265,1001,0.002952103355619927
2025-08-15 21:17:42.280646,248.1975272593179,87.35015888427154,74.08496151625015,994,0.002348194307737427
2025-08-15 21:22:42.280646,150.31647474870982,66.56350950953616,75.29610889094619,1020,6.815358776368525e-05
2025-08-15 21:27:42.280646,105.11354876972993,77.2844173101025,71.84842141560374,1022,0.06758398600377886
2025-08-15 21:32:42.280646,207.78065431069675,66.02985158659087,89.50792694115552,978,0.002591691687451384
2025-08-15 21:37:42.280646,166.4706318273948,52.53237387415936,69.8895496801169,1008,0.012701605446858995
2025-08-15 21:42:42.280646,224.86194134731238,50.445073814385815,67.09024819584623,969,0.008682784370013037
2025-08-15 21:47:42.280646,226.79776005115454,78.45872843436719,66.47266475573817,1014,0.010383930885066705
2025-08-15 21:52:42.280646,286.092478927814,57.499630919746735,74.23304177104622,1029,0.036146620067112736
2025-08-15 21:57:42.280646,190.69809014733227,80.9660660596732,79.2230054156032,1055,0.021054203189031208
2025-08-15 22:02:42.280646,134.47582238849583,43.928859297208724,65.28074074984215,1017,0.0056978585832137075
2025-08-15 22:07:42.280646,217.79137988318894,48.38541483434986,77.73673525912533,998,0.007179372660319533
2025-08-15 22:12:42.280646,212.91510712133612,60.29891997732161,62.35218809498191,986,0.015565788480683254
